system_id,NAME,city_code,city_name,country_code,long_desc,latitude,longitude,rating,address,main_image
OT000003924,"Deevana Patong Resort & Spa",71351,Phuket,136,"HOTEL AMENITIES : BARBECUE GRILL(S),BAR/LOUNGE,FREE SHOPPING CENTER SHUTTLE,NUMBER OF OUTDOOR POOLS - 2,FITNESS FACILITIES,NUMBER OF POOLSIDE BARS - 2,FULL-SERVICE SPA,FREE BEACH SHUTTLE,24-HOUR FRONT DESK,SWIM-UP BAR,SPA TREATMENT ROOM(S),PORTER/BELLHOP,RESTAURANT,TOURS/TICKET ASSISTANCE,FREE SELF PARKING,DRY CLEANING/LAUNDRY SERVICE,FREE WIFI,BABYSITTING OR CHILDCARE (SURCHARGE),COMPUTER STATION,CHILDREN'S POOL,SAFE-DEPOSIT BOX AT FRONT DESK,FREE AREA SHUTTLE,CONFERENCE SPACE SIZE (METERS) - 110,SPA SERVICES ON SITE,FREE LONG-TERM PARKING,TERRACE,LUGGAGE STORAGE,ATM/BANKING,BREAKFAST AVAILABLE (SURCHARGE),CONFERENCE SPACE SIZE (FEET) - 1184,DESIGNATED SMOKING AREAS,POOL UMBRELLAS,LAUNDRY FACILITIES,BEACH TOWELS,ONE MEETING ROOM,WHEELCHAIR ACCESSIBLE PARKING,WEDDING SERVICES,AIRPORT TRANSPORTATION (SURCHARGE),GARDEN,MULTILINGUAL STAFF,FREE NEWSPAPERS IN LOBBY,ADVENTURE SPORT,BEACH,BUSINESS,SPA PROPERTY,FAMILY,BUSINESS PROPERTY,SPA,FAMILY PROPERTY,",7.90067,98.30185,4.0,"43 2 Raj-u-thid 200 Pee Road ",15815989407883.jpg
OT000006981,"GRAND PACIFIC SINGAPORE",70983,Singapore,130,,1.297472,103.852819,4.0," 101 Victoria Street Singapore 188018 Singapore",15862430607625.jpg
OT000008847,"The Taaras Beach & Spa Resort",119_49319_7403,"Redang island",119,"Surrounded by pristine blue waters, powder white sands and one of the most stunning beaches in Malaysia, Berjaya Redang Beach Resort is located on the north of Redang Island and ideally situated in Teluk Dalam Kecil where the calm waters of the bay encourage a range of watersports.

~ Sea Transfer Schedule ~
Merang Jetty to The Taaras Beach & Spa Resort : 12:30PM, 02:30PM & 04:30PM
The Taaras Beach & Spa Resort to Merang Jetty : 08:00AM,10:00AM & 12:00 PM
Please note that the schedule is subject ti change due to sea and weather condition.
",5.78526,103.014,5.0,"PO Box 126, Main Post Office, 20928 Kuala Terengganu, Terengganu, Malaysia.",1489652982_main_5Facadejpg
OT000008848,"Berjaya Tioman Resort",119_22174_3551,"Tioman island",119,"An island befitting the stars. Tioman is where you seek relaxation and discover continuous fun. With miles of secluded palm-fringed beaches, clear turquoise waters, abundant marine life, misty mountains and lush greenery, savour each moment as you indulge in one of the world’s most beautiful islands where ‘Bali Hai’ was filmed in the Hollywood classic ‘South Pacific’.",2.808692,104.143502,4.0,"P.O. Box 4, 86807 Mersing, Johor, Malaysia","1665566303_main_Drone Shot 6.jpg"
OT000010259,"Royal Signature Kuala Lumpur",69192,"Kuala lumpur",119,"We are where you want us to be and it is right at the heart of Kuala Lumpur is Golden Triangle. The Royale Bintang, standing tall and stately in the city is commercial hub, is near transport stations and major shopping and entertainment centres on the famous Jalan Bukit Bintang.",3.144174,101.708341,4.0,"17, Jalan Bukit Bintang, 55100, Kuala Lumpur",1497613106_main_1facadejpg
OT000013431,"Hotel Grand Continental Kuala Lumpur",69192,"Kuala lumpur",119,"Centrally located in the heart of the Malaysian capital, Hotel Grand Continental Kuala Lumpur boasts of a magnificent view of the famed Petronas Twin Towers and is just a stones throw away from Putra World Trade Centre, General Hospital, National Heart Centre, The Mall, Sogo Shopping Centre and Maju Junction Shopping Mall as well as multi national conglomerates. Public transportation, such as LRT (Light Rail Transit) and Monorail Stations are just a few yards away while attractions such as Bintang Walk and Chinatown are also nearby.",3.161677,101.696357,3.0,"Jalan Belia, Jalan Raja Laut, 50350 Kuala Lumpur, Malaysia.",1686019279_main_big_1576304461_960_IMG_1344_(Copy).jpg
OT000013433,"Grand Copthorne Waterfront",70983,Singapore,130,"Situated at just 22 kilometres (12 miles) away from Changi International Airport, the 30-story Grand Copthorne Waterfront Hotel is located along the Singapore waterfront near Boat Quay, Clarke Quay and Robertson Quay. Easily accessible by taxi to various business and entertainment districts, such as Raffles Place, the Marina Bay Financial Centre, Orchard Road, Chinatown, Sentosa and Universal Studios, the hotel presents itself as the ideal place to stay and explore Singapore.",1.2902491,103.8351346,4.0,"392 Havelock Road, Singapore",1530586630_main_MainBuildingpng
OT000018586,"Sama-Sama Hotel KL International Airport",119_22124_3318,Sepang,119,"Sama Sama Hotel, an award winning 5 star international hotel in Kuala Lumpur, is conveniently located adjacent to the KL International Airport is Main Terminal Building. The hotel is linked to KL International Airport via a sky bridge and is just a five minute walk. For our guest is convenience, Sama Sama Hotel has introduced a complimentary 24 hour buggy shuttle service between the airport and the hotel.",2.7576817,101.7036271,5.0,"Jalan CTA 4B 64000 KLIA, Sepang, Selangor Darul Ehsan, Malaysia",1496917738_main_Fecadejpg
OT000018596,"Pangkor Laut Resort",119_7817-PKG_8569,Pangkor,119,"Pangkor Laut is a privately owned island located three miles off the West Coast of Malaysia along the Straits of Malacca. This piece of paradise has been 2 million years in the making, and here you will find one of the world is premier resorts nestling in the shade of forest giants as old as the land. Of the island is 300 acres, only a fraction has been developed to house the Resort and its eight Estates.",4.1959,100.54432900000006,5.0,"Pangkor Laut Island, 32200 Lumut, Perak, Malaysia",1660632275_main_accommodation05.jpg
OT000018789,"Starus Hotel Bukit Bintang",69192,"Kuala lumpur",119,"Welcome to Starus Hotel Bukit Bintang(formerly known as Stay with Bintang), where your comfort and satisfaction is our top priority. With 431 well-appointed rooms and suites, including the luxurious Amber, Tangerine Rooms and Suites. We provide a personalized accommodation experience tailored to your specific needs.

Located in the heart of Kuala Lumpur’s Golden Triangle, our hotel offers a convenient base from which to explore the city’s many attractions, whether you’re traveling for business or leisure. You’ll find yourself within easy reach of top-rated dining venues, exciting nightlife options, and premier shopping destinations such as Suria KLCC and Pavilion Kuala Lumpur.

At Starus Hotel Bukit Bintang, we’re committed to providing exceptional amenities and services to ensure your stay with us is truly enjoyable. Our attentive and friendly staff are always on hand to assist you, making your experience with us distinctively warm and welcoming.",3.147167,101.708401,3.0,"51-A Changkat Bukit Bintang, 50200 Kuala Lumpur, Malaysia",1489742902_main_1Facadejpg
OT000020162,"Rendezvous Hotel Singapore @ Bras Basah",70983,Singapore,130,"HOTEL AMENITIES : BAR/LOUNGE,ELEVATOR,FITNESS FACILITIES,24-HOUR FRONT DESK,CONFERENCE SPACE,BUSINESS CENTER,PORTER/BELLHOP,RESTAURANT,MEETING ROOMS,TOURS/TICKET ASSISTANCE,COFFEE SHOP OR CAFÉ,FREE SELF PARKING,DRY CLEANING/LAUNDRY SERVICE,FREE WIFI,OUTDOOR POOL,SMOKE-FREE PROPERTY,SAFE-DEPOSIT BOX AT FRONT DESK,CONFERENCE SPACE SIZE (METERS) - 918,LUGGAGE STORAGE,BREAKFAST AVAILABLE (SURCHARGE),CONCIERGE SERVICES,CONFERENCE SPACE SIZE (FEET) - 9881,GIFT SHOPS OR NEWSSTAND,BALLROOM,BANQUET HALL,LAUNDRY FACILITIES,WHEELCHAIR ACCESSIBLE PATH OF TRAVEL,ACCESSIBLE BATHROOM,WEDDING SERVICES,MULTILINGUAL STAFF,FREE NEWSPAPERS IN LOBBY,BUSINESS PROPERTY,LUXURY PROPERTY,SHOPPING PROPERTY,FAMILY PROPERTY,",1.298523,103.849141,4.0,"9 Bras Basah Road, Singapore 189559, Singapore",1524572100_main_HotelViewjpg
OT000021465,"Shangri-la Kuala Lumpur",69192,"Kuala lumpur",119,"Nestled amid lush gardens, Shangri-La Hotel, Kuala Lumpur is an oasis of luxury in the heart of the city and is just 5 minutes walking distance from Petronas Twin Tower and city’s leading business and shopping districts. Shangri-La Hotel, Kuala Lumpur’s 662 guestrooms, including 101 luxuriously-appointed suites, are appointed with the modern amenities to offer only the very best in comfort, each with an inviting ambience, contemporary décor and commanding view of the city. All guestrooms are fully equipped with LCD screen TVs, complimentary WIFI throughout the property including guestrooms, public areas, restaurants, lounges and function areas. The wide selection of dining options makes the hotel a central location for travelers who enjoy fine cuisine, and also makes the hotel an excellent location for conferences and business meetings. The Shangri La Hotel also features impressive selection of international, award winning restaurants, including the award winnning Restaurant Lafite, which serves the finest Western cuisine. The wide selection of dining options makes the hotel a central location for travellers who enjoy fine cuisine, and also makes the hotel an excellent location for conferences and business meetings.",3.15413,101.70629,5.0,"11, Jalan Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Malaysia",1488418146_main_7Facadejpg
OT000021469,"Shangri-La Golden Sands Penang",119_7936-PEN_5196,"Penang Island",119,"Golden Sands Resort Penang offers a complete fun-filled holiday with family-oriented entertainment, as well as for business traveler’s gatherings. Its open- plan concept with two lagoon style swimming pools, wet slide and whirlpool set amidst a lush tropical garden, creates the veritable paradise. With an  inviting beachside setting, state-of-the-art facilities, and attentive, professional service, Golden Sands Resort offers an exceptional location for your event or special occasion. Not surprisingly, there are endless ways to relax at the resort. The Adventure Zone, a unique family entertainment centre is a comprehensive indoor playground which entertains both the young and the old.",5.4765062,100.2516412,4.0,"Batu Feringgi Beach, Penang, 11100, Malaysia",1492596057_main_HotelExteriorjpg
OT000021472,"Shangri-La Rasa Ria Resort & Spa",69200,"Kota kinabalu",119,"The resort is home to an eco-friendly championship golf course and the magnificent Spa at Dalit Bay. Unique to the Rasa Ria resort is the Orangutan Education Centre where you’ll meet Sabah’s icon. Even the kids have their own fun club. And the more adventurous ones get to help the rangers look after the baby Orang Utans in the resort’s care. Following the success of the Premier Rooms at the Ocean Wing, the resort’s USD 20 million refurbishment of the 326 guestrooms and public areas of the Garden Wing encourages a sense of tranquility with its nature-inspired interior designs that accentuate the natural landscape of lush forests that surrounds the resort and also a 3km-long idyllic beach that resonates with the sounds of waves breaking on the shore of the South China Sea. As a unique new wing, the Ocean Wing offers the choicest hospitality experience for discerning travellers who desire privacy and the finest in luxury living. All 173 opulently furnished rooms face a sunny wind-swept sea. Set amidst acres of tropical gardens, the new swimming pool and its surroundings are designed to evoke an exclusive retreat for guests to revel in. Breakfast are exclusively reserved for guests staying at the Ocean Wing.

Complimentary Shuttle Service:
Kindly be Informed that the Hotel will be commencing complimentary Shuttle Service between the Resort, City, 
and Kota Kinabalu International Airport. Only 40 seats are available per schedule.
Please contact the Concierge Desk at the Hotel for departure and arrival arrangements.
",5.9723,116.0863,5.0,"Pantai Dalit Beach, P.O.Box 600, 89208 Tuaran, Sabah",1687226336_main_2022_RRR_Aerial_RasaRia_WhatTheFox-0547.jpg
OT000022398,"Sunway Pyramid Hotel",69198,"Petaling jaya",119,"The 534-room, 4-star Pyramid Tower Hotel, an extension of the flagship Sunway Resort Hotel & Spa, brings great comfort and functionality. Expect every convenience in the 534 Superior and the newly upgraded Superior Executive rooms at the Pyramid Tower Hotel. The 31-storey tower is directly linked to Sunway Resort Hotel & Spa and guests have easy access to facilities like the Sunway Pyramid Convention Centre, Sunway Pyramid shopping mall and Sunway Lagoon theme park",101.608667,3.071889,4.0,"Persiaran Lagoon Bandar Sunway, 47500 Petaling Jaya, Selangor Malaysia",1492659835_main_HotelExteriorjpg
